Product_Name,Rating,Review_Comments
"Krusell Handit Multidapt for Blackberry RIM 6230, 6280, 7230, 7250, 7280, 7290- Black: Cell Phones & Service",5.0,"I did a lot of looking before purchassing a Krusell, and opted to pay a little bit more for a product that appeared to be top notch.  It was a great investment.  The Krusell case holds the Blackberry securely and yet maintains easy use.  Cosemetically, it looks great with professional attire or with casual clothing!  The pockets inside work great for holding credit cards or business cards!  This is an excellent product"
"Krusell Handit Multidapt for Blackberry RIM 6230, 6280, 7230, 7250, 7280, 7290- Black: Cell Phones & Service",5.0,I used to forget my wallet but I always had my blackberry so I bought this then since I take my phone every where but not my wallet This salved the problem. This is good for people who forget their wallet or phone but remember to bring the other
"Krusell Handit Multidapt for Blackberry RIM 6230, 6280, 7230, 7250, 7280, 7290- Black: Cell Phones & Service",5.0,I love this case because it allows me to combine both my wallet and my phone in one. It is just nice to have to keep up with one less thing. I highly recommend it if you like carrying less stuff
"Lithium Ion Battery for Motorola V60,V65, i730, i58, i860: Cell Phones & Service",5.0,"These are well worth the money for your Nextel Phone!  Although it may not list it, from Experience, these batteries fit 95% of all the Nextel phones.  Take a look at your phone battery to see if it's the same shape.  The color will be different as these have a white cover.  They are a good twenty dollars cheaper than if you purchased one in your local Cellular store.  Plus these were NEVER used before!  Unlike the celluar store battery, these batteries come in a box, with the battery in shrink wrap, so you know the battery has not been used.  When you buy then in the cellular store, they are in a plastic box that can be opened and closed (and you'd never know it) plus there is no shrink wrap!  Ever buy a battery from a cellular store and have it start not holding a charge long after only a few months?  Hmmm, I wonder if you actually have a new battery or a used one?  Would you know????These batteries are well worth it!  Buy one or two extra to keep charged in case of an emergency or put an extra in your car or desk for those long days"
Samsung OEM Car Charger for Samsung SCH-U420/ SGH-A707/ SGH-D807/ SGH-D900/ SGH-I607/ SGH-T509/ SGH-T519/ SGH-T629/ SGH-T809 [RETAIL PACKAGE]: Cell Phones & Service,5.0,This charger works perfectly with my Samsung Blackjack.  It is very affordable and much less expensive than buying with the phone
Motorola Adaptable Dual Pocket Desktop Charger for Motorola V60 Series Phone: Cell Phones & Service,5.0,"This is a great little desktop charger pocket for the Motorala V60 and an additional battery.  However, it seems expensive for what you get, not to mention the fact that what the text doesn't tell you is that you need an *additional* (expensive?) serial cable/adapter in order to use it with your regular charger cable.  Unless you want to charge an additional battery at the same time, save money and just get the nifty travel charger with the folding plug for the bargain price...and just place the phone down on your desk or tabletop while it charges"
Samsung WEP-200 Bluetooth headset: Cell Phones & Service,5.0,"i couldn't believe how small it is compare to the pictures i saw online. however, one bad thing about that is that i lost it already. now i have to think about buying another one. anyways, it's a cool headset. i would recommand it to anyone who's thinking about buying one."
(3) HTC Cingular 8125 Pocket PC PDA Stylus Pen Replacement: Cell Phones & Service,5.0,When I lost my Stylus I had a difficult time finding a replacement. The others I tried weren't the same. These are.
Samsung OEM Travel Charger for Samsung A630 A850 A950 A970 A930 A990 A645 A870: Cell Phones & Service,5.0,"Product is great for products such as Samsung cell phone models: A630, A850, A950, A970, A930, A990, A645, and A870. The thin adapter makes this charger very easy to plug into crowded outlets to allow you to charge your cellular phone at home or office"
Motorola E815 SPN5230 OEM Travel/Home Charger: Cell Phones & Service,5.0,I originally bought another Motorola charger from a Verizon dealer which was twice the price of this one. I returned the other one because this one worked just as good if not better! It actually fully charges my phone in less time and I can swear my battery life lasts even longer. It's a great product for a great price! Delivery was quick too.
CELLET STINGRAY CASE with DETACHABLE SWIVEL CLIP for HTC Wizard / 8125 / 8100 / MDA (USA) / K-JAM: Cell Phones & Service,5.0,This product is great.  It fits like a glove and protects the phone while allowing you to view the screen unlike other cases
CELLET STINGRAY CASE with DETACHABLE SWIVEL CLIP for HTC Wizard / 8125 / 8100 / MDA (USA) / K-JAM: Cell Phones & Service,4.0,"Pros:Fits the phone very snuggly.  Made of interesting flexible material that fells like a rubbery neoprene like polymer.  All buttons of the phone are accessible through the case.  The belt clip is sturdy and removable so you can wear the phone on your belt and easily remove and reinstall it on the belt clip without taking the belt clip off of your waist.Cons:You cannot access the keyboard without removing the phone from the case.  The clear plastic screen that covers the phone's screen is a little to far from the surface of the phone's screen.  This makes it more difficult to press buttons on the phone screen with the stylus near the corners of the screen.  The clear plastic screen protector may stretch with use and make this easier but I'm not sure.  On the positive side, you can easily cut out the clear plastic screen and still use the case with some extra stick on screen protectors that can be found online."
Palm Treo 600 PDA Phone (Unlocked): Cell Phones & Service,4.0,"Picture quality sucks for the price. Colors are way freaky. The screen is perfect for text but not for pictures. Viewing pictures on this is terrible. Keyboard is ackward at first. The manual needs to be much more detailed. Sorta confusing to use if not familliar with palm pilots. I expected to use it like a typical pilot, where you write on the screen. This feature is not implemented.  Overall, this is a very good phone. Good reception, great sound quality!! Speakerphone is great! Neat features. Worth the $$"
Palm Treo 600 PDA Phone (Unlocked): Cell Phones & Service,4.0,"The Treo600 has all the functions I needed -- phone, calendar, camera, etc.  Two shortcomings: 1) the screen is not good for viewing pictures, but that's what I get for being unwilling to spend more for a Treo6502) the phone failed to dial two times in two months.  I had to turn off the phone and on again to fix the problem"
Palm Treo 600 PDA Phone (Unlocked): Cell Phones & Service,5.0,   It's a very nice phone!!!!!!
PalmOne Treo 650 JAVOScreen Anti Glare Screen Protector: Cell Phones & Service,4.0,"This is a good, thick screen protector that stays solidly stuck to your screen. I don't foresee it peeling...ever. It has a slightly frosted surface to cut down on glare, but the frosting is impossible to see when the screen is on. I've washed mine, it comes out clean as new and the sticky side stays sticky. Just be very careful not to bend it at all or stress it in one place. It is EXTREMELY sensitive to bending and if you bend it, IT WILL NEVER GO BACK. So be extra careful"
PalmOne Treo 650 JAVOScreen Anti Glare Screen Protector: Cell Phones & Service,5.0,"Durable, thick, doesn't interfere in any way with the touch screen. I haven't had to wash it yet so I haven't tried out that feature. But I highly recommend it over the other screen protectors and with the low cost of one of these it's been totally worth it to me (hey, after spending hundreds on your Treo what's a few dollars?)"
PalmOne Treo 650 JAVOScreen Anti Glare Screen Protector: Cell Phones & Service,5.0,"These JavoScreen Treo 650 protectors are really very different from anything you've normally seen.  Typically, 95% of the screen protectors are that very thin material that you stick on the screen, hope against hope that you don't have bubbles, but you almost always do. When the screen is off, you see the bubbles, thankfully when the screen is on, the bubbles are pretty invisible..... BUT these JavoScreen protectors are a completely different animal.  They are thick, and tough, and relatively firm.  And because of those properties, they go on with NO bubbles, and they are easily moveable (adjustable) should you not get it on perfectly the first time.  Further, they come with a little squeegee thingy to make sure its on there good.  This is the state of the art for screen protectors.  And this all becomes an even bigger issue for men, because of whiskers, over time the screen will get dulled and scratched.  Because of the thickness and quality of these, scratches to the screen are no longer an issue."
USB 2.0 Data Cable for Verizon LG vx8500 Chocolate VX8600 VX9900 enV LX150: Cell Phones & Service,5.0,"I had it up and running in minutes with my LG VX-8600 (Verizon).  I downloaded BitPM free software to use with the cable.  I just followed the installation instructions that came on the CD that comes with the cable.I clicked on ""discover phone"" in BitPM to have it automatically find the phone.  (I didn't even need to go and look for the com port as the installation says because BitPm scans the ports until it finds the phone)Note..When installing, make sure you pick the right driver.. if you have XP, choose the XP driver, not the NT, or Win98 or other driver.  It's part of the file name..look for XP in the driver file name.  "
USB 2.0 Data Cable for Verizon LG vx8500 Chocolate VX8600 VX9900 enV LX150: Cell Phones & Service,4.0,"Received exactly as stated. My only complaint is in the description- they don't state the length of the cable. My tower for my computer is in another room that I keep at 65 degrees which is maintained constantly. I had to extend this cable by soldering on another 3 feet of wire, as the usb ports that are connected to my computer are mounted on my wall. I projected the cable to be about 6 feet, and if you do yourself, you're in for a surprise. This cable is only about 3 feet long, otherwise everything is fine. One last thing...The description doesn't state this but, the cable actually comes with the drivers for the phone models, which really helped me.On a better note, shipping took a mere two days compared to the six days USPS estimated"
USB 2.0 Data Cable for Verizon LG vx8500 Chocolate VX8600 VX9900 enV LX150: Cell Phones & Service,5.0,"I have a VX9900 enV and this cable works great with it in conjunction with BitPIM.  Not much to say about it really, it does what it should"
USB 2.0 Data Cable for Verizon LG vx8500 Chocolate VX8600 VX9900 enV LX150: Cell Phones & Service,5.0,"got it a day later basically ordered around 10 pm and got it around today so great shipping and it works great, drivers work and everything! awesome deal for 3 bucks :"
USB 2.0 Data Cable for Verizon LG vx8500 Chocolate VX8600 VX9900 enV LX150: Cell Phones & Service,4.0,Works well. Driver installation is somewhat tricky becuase it is not obvious which driver among all on cd you have to install. No synchronization software is included so you have to use a third-party tool like bitpim. Which is ok
USB 2.0 Data Cable for Verizon LG vx8500 Chocolate VX8600 VX9900 enV LX150: Cell Phones & Service,5.0,"I ordered this cable on December 1st, got it on the 8th. Very quick.  Brand new.  It came with drivers but I didn't need it because I found drivers online.  The cable fit perfectly with my LGVX9900, and to my surprise it charges too.  I use it to put ringtones on it for free :"
Cingular 8525 Armor Case - The Metal Case (Black): Cell Phones & Service,4.0,"I recently purchased the black metal case for my 8525, and have had a few problems w/it.  First the belt clip is kind of small and broke when I tried to clip it to my belt.  Second the aluminum case isn't the sturdiest, so now it's sort of bent (referring to the hinge, I guess I've been really rough on my phone), but I just bend it back to where it's supposed to be (referring to the hinge).  But the case does what it's supposed to do...my phone looks and performs just as the day I got it.  When I informed the vendor that the belt clip broke I just wanted a new clip, instead I recieved a full refund, so that was a pleasant suprise.  I actually liked it so much I bought my wife one when she got her phone"
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,"The K790a is currently the best ""Cybershot"" camera phone in Sony Ericsson's lineup (but more are on the way) and also hands-down the best camera phone in the U.S. today.  It's too bad that SE doesn't sell their 5MP and 6MP camera phones stateside.  But the K790a is very capable as a digital camera.  Sure, it's only 3MP, but like many professionals will tell you, pixel count is only one thing.  This 3MP camera-in-a-phone takes better-looking pictures than 5MP and 6MP cameras from Vivitar, Aptech (sp?), Samsung and other offbrand companies.  My main phone is a Sanyo M1 with 2MP and I thought it was pretty good for a camera phone, but when I got the K790a to use with my prepaid SIM card, I was simply blown away by the quality.  (Of course, I bought the phone exactly because I had heard of great things about its picture quality, but the results still far exceeded my high expectations.)  The camera is very easy to use.  I don't care for the MMS features because my prepaid service (Speak Out Wireless) doesn't support them.  I just download them to my PC using a USB card reader.  I wish there were optical zoom (more and more camera phones in Japan, including models from Casio, now have optical zoom) but the truth is of course that if you need serious picture-taking you still use a real digital camera.  But this comes real close to replacing your workhorse digicam.  I'll use this for a year and upgrade to SE's next gen next year, hopefully by then they'll have released optical zoom-equipped K phones.In summary, this is a great camera.  Oh, the phone functions are fine, too.  Reception is pretty good on the T-Mobile + Cingular networks (used by Speak Out Wireless).  Voice is clear and loud.  Really good.  5 stars"
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,4.0,"Great device.  Pictures are amazing for a phone!  MP3 player could use a little help.  Screen is beautiful, and as always menu interface is a treat.  The phone is Java 2 compliant however many programs that run in the background will not notify be able to notify you unless the program is open.  i.e... Mig33.  Very other than the MP3 player, and Java notification issues the phone is a 5"
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,4.0,"purchased the phone about 3 months, like the nice QVGA screen, and impressed with excellent cam (it works pretty well in macro mode and outdoors)the phone has good reception, at least on par with W810voice call is OK, but as other users stated, the level is kinda low (esp speakerphone), firmware upgrade (R1KC001) will helpthe operation is standard SE style, if you are familiar, you'll be OK without reading manualthe audio player can play streaming 3gp and realaudio (still used by BBC), and it works well with T-Mobile internet; it can play local mp3 (VBR supported), wma, asf audio (rename the extension to .wma), realaudio; but I wish it supports ogg vorbis, which is the audio format I usebluetooth works pretty well, it works with ALL bt equipment I have (including wireless headphones)logitech headphones users please read: in order to make the headphones works properly, you need to go to bt menu, and connect from thereweb browser can handle regular html sites as well as simplified html, and wap sitesthe phone is kinda bulky, and a bulge on cam cover, but it's pretty comfortable and firm to hold, making messaging is a good pleasurethough the phone has lot of functions/features are pretty appealing, it lacks something it's supposed to have:quad-band, this is not acceptable for this price, even many lower models have quad-band (K550, W610, W580, W810, Z710, W710)music player should have more file format support: ogg vorbis, streamimg wma/asf, shoutcastm2 memory card, though the phone has possibility to support up to 32GB, PSP card is a lot cheaperpro:QVGA screen, and it shows clock when the phone is idlewireless headphones support3mpx cam with auto-focus and xenon flashcomfortable and firm to holdcon:low earpiece and speakerphone level (though firmware upgrade will fix)tri-bandcam cover bulgeconclusion: if you want a phone with excellent screen and cam, go for it, however, if you travel a lot, settle with quad-band models (they're cheaper"
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,"I've had 3 cell phones prior to this one, all Motorola and I really thought they were all pretty good phones...However I recently just made the switch to my new SE K790a and this one blows them all out of the water! It's very compact and durable you can tell it was made with an incredible level of quality control. I don't think I'll ever go back to Motorola.The camera is a great feature. This is why I bought the phone, now I am never without a camera. The flash is good and strong, so it takes great pictures with good focus.I don't really use the mp3 feature because I have an iPod. I will not comment on this feature. However I was VERY disappointed that it wouldn't allow me to use mp3s as ringtones. I heard this was because my service provider is a jackass and not the phone's fault though. With a little bit of forum browsing I was able to hack my way around this (if you have this problem email me at skibum2801@yahoo.com)... now I have my very own custom ringtones that come out as clear as day with the nice speaker.Call clarity is MUCH better than my other phones. I feel as if I'm simply using my home phone it's so great.The screen resolution is absolutely beautiful. The buttons took a little bit to get used to (because I was a Motorola girl for so long) but I picked it up quickly and now I have no issues.[..."
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,This is a great phone. Pity you cant get a subsidized version via a carrier. Bit pricey but worth it. Great camera and interface. Super easy to upload pictures straight to Flickr via phone.This is a top selling handset in Europe - but tricky to get hold of in the US which is still relatively in the dark ages when it comes to mobile technology
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,"Coming from a SonyEricsson T637, I was familiar with the SE UI so getting used to this phone was relatively easy for me. I love the camera, it takes amazing pictures and the music player serves my needs just fine. Support for a memory card is a huge plus (I have a 1 GB Sandisk M2 Micro card) and now I never have to worry about running out of room for music of photos. This phone also allows for extensive customization in terms of shortcuts and themes, ringtones, and so forth, which is another plus. As far as negatives for the phone, I only have a few minor ones: the earpiece volume is somewhat quiet, and the camera lens cover sometimes slides open in my pocket, but neither of these would convince me not to get this amazing phone, it's quite possibly the single best phone I've ever owned! Definitely very happy with this purchase"
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,"Es el mejro celular q pude encontrar tar pasar 2 meses leyendo Reviews en mil paginas... 3.mp  un screen de colores hermosos , radio , videos, movies, mp3, bluettoth , memory card, buenos acesesorios incluidos,  Es el mejor celular del mercad"
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,4.0,Pros: - best pictures yet (3.2 mega pixels) on a cell phone that I have used  - built in flash (rare for cell cameras) - cover over lens on camera - good music player - expandable memory with Sony M2 flash memory - fm radio  - bluetooth works great - screen has great size and wonderful resolution - EDGE device makes internet data fairly quick and usable as PC modem (via bluetooth)Cons: - keys are small and difficult to press - camera lens cover needs a lock switch (mine opens just walking around and takes pictures of the lint in my pocket) - very annoying - sleep timer is a bit quick and should be adjustable - I shouldn't expect it thinner since it is the size of a very small digital camera but I'd still like it slimmer. 
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,this phone has all the feature that i wanted. The camera takes really good picture.  Better than all the phone i've seen so far.  The xenon flash really helps taking night pictures.  I use to own the w800i and this one takes way better pictures.  It has auto-focus and other several fucntion that i haven't used yet.  The mp3 player is also very useful.  I love how u can just drag and drop mp3 files to the phone.  It also very easy to navigate through the phone functions.  My computer had no problem recognizing the phone once the drivers were loaded.  it's just like plugging in a flash drive.  The screen is very bright and clear.  The screen resolution is decent.  It's very easy to customize also.  I dl program online to customize the theme.  The battery lasted a lot longer than i expected. Usually last around 3-4 days.The only complains i have about this phone is the headphones.  Walkman series have way better headphones so when you get this make sure to buy new headphones and adapter.  Another complain is the expensive memory stick micros.  I couldn't use the memory from my w800i phone. and i wish they use the sd micros which are cheaper and more widely used
Sony Ericsson K790a Phone (Unlocked): Cell Phones & Service,5.0,"I have had it since October and it is clearly the best phone I have ever owned.  It has also replaced my camera, and I am now never without a camera.I attend a lot of concerts where cameras are almost always prohibited.  They don't give the phone a second glance, not realizing it's got the 3.2 megapixel capability.  I have got tons of fantastic shots from the last 4 shows.After throwing in a 1GB memory stick (I think it was $79?) it is now storing a half gig of my best music and the display says it will hold 300+ pics right now.The movie function rocks too, however you are going to want to be up very close to the subject.  The sound playback of the movies is fantastic though, so at least concert videos make for good listening.The phone works flawlessly with my PC.  If I throw it on the USB cable, it pops up instantly as another drive, just like the camera.  Just drag on/off the music and pics.  All pics are very nicely numbered and named.If I don't care about viewing the files and just want to move stuff on and off the phone, I don't even take it out of my pocket.  The bluetooth connection allows me to use their software to move things around.Also very cool was that it pops up on my computer as a Modem, which I actually was able to use immediately in my PC Anywhere program.In terms of being a phone, yeah it's great.  The contact list is easy to work with, the call clarity is no issue at all, good signal, no dropped calls, etc. etc. (this is all with Cingular).  Speaker phone works well.It needs charging about every 3rd day, charges very quickly.  Charges slower but with the USB plugged in it also charges.  The only thing I can think to complain about is that when using the USB cable to charge, it only wants to charge it to 89%.  If I want 100% I have to throw it on the real charger for a few minutes."
PREMIUM RAPID CAR CHARGER for LG CU500 / CU400 / AX355/ AX4270/ VX6200/ VX6100/ VX8000/ VX4700/ VX4650/ AX4750/ UX4750/ VX3300/ VX8100/ PM225/ VX5200/ C2000/ C1500/ AX5000: Cell Phones & Service,4.0,I paid 1/4 as much for this product and it works just as well as the name brand product
PREMIUM RAPID CAR CHARGER for LG CU500 / CU400 / AX355/ AX4270/ VX6200/ VX6100/ VX8000/ VX4700/ VX4650/ AX4750/ UX4750/ VX3300/ VX8100/ PM225/ VX5200/ C2000/ C1500/ AX5000: Cell Phones & Service,5.0,The product was delivered in a timely manner and functions properly
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,4.0,The photo of this Premiun Side case is not at the Photo. The side case in the photo have a Treo Logo and the producto don't have i
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,5.0,"  I tried one of the Seidio shield holsters but it kept falling off my belt when I got in and out of my car.  The clip just wouldn't grip my belt securely enough.  I gave up after the 3rd time my Treo 650 hit the concrete.  Most of the time I just slip the thing in my left pocket, but that doesn't work so well with some pants - especially jeans.    I decided to try the Treo leather case and I like it quite a bit.  The clip is strong and I find it easy to get the phone in and out of the case. "
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,5.0,"This is the third case I tried for my Treo 650, and it's simplicity is it's key to success.  My first case had a flapping piece of leather that cost $35 and was totally useless.  My second ""skin"" had a belt clip that whenever I bent over (to tie my shoes, for example) the phone would disengage from the clip and fall on the floor!  Simply bad design. This well designed Premium Side Case is easy to use, easy to wear and gives excellent protection.  When the phone is in vibrate mode, you are always aware when you get a call, page or email.  It's small enough that it's not a problem when worn with a suit, and sits in the right place when driving with a seat belt.  Good design is always fashionable and the case is well made.  I wish it came in brown, I'd buy a second!So if you're looking for the right case... this is it.  You will not be disappointed."
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,4.0,"I used to carry my Treo 600 with the original case that came with the device. But soon, I found out that the original case is kind of loose and my Treo fell out from it once. Luckily, it was on a carpet so no damage (at least no visual damage). After that incident, I started looking for a better case, and this one is what I found.What can I say, you don't know how bulky Treo is until you wear one on your belt. The case does its job - it provide a nice and secure protection for Treo and it allows you to clip on your belt sideway so you don't have to carry it around with your hand or in you pocket (which barely fit). But Treo is quite heavy and it's thick, so you will definitely aware your Treo is hanging on your belt. And sometime, I just feel like it's too much a burden and I want to get it off me. But overall, I still prefer to have this than the original case. And, the heaviness is not this case's fault, should blame Handspring (now PalmOne) for not making it lighter... :-"
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,4.0,"This case is great for protecting my Treo, but the downside is that I have to remove it from the case to use it.I purchased it because I had actually dropped my Treo when walking with it balanced on my portfolio, now I clip it to the  portfolio and it is secure and safe, and I don't run the risk of leaving it behind"
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,5.0,"It is great! you have to buy it, believe me. Don't waste your time looking for another case, this is the best"
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,4.0,How come phone accessories don't qualify for prime shipping? How are they different from other electronics
Palm Treo 600/650 Premium Side Case: Cell Phones & Service,4.0,This case does what it is supposed to do... it protects your palm treo phone.  It is very nice looking and durable.  The only negative comment that I will make about the case is that occasionally the memory card gets ejected when taking the phone out of the case due to the snug fit.  That is why I gave it a 4/5.  Amazon has the best price for the case and it is well worth the price
Kensington Smarttip Pack 24501 for Nokia Cell Phones: Cell Phones & Service,5.0,Fits nicely onto the Kensington power block. The fit is snug and secure enough not to fall off and get lost
Silicon Skin Protective for Palm Treo 700w 700p (700W / 700P Black): Cell Phones & Service,5.0,The silicone protective covering for the Treo was exactly what I wanted and just what I expected it to be.  It fits my Treo 650 perfectly and I couldn't be happier.  I am going to buy another in a different color
Silicon Skin Protective for Palm Treo 700w 700p (700W / 700P Black): Cell Phones & Service,5.0,"This is a great skin for a Treo 700.  I have used this product for about four months, and had another brand prior to that.  As others have noted, it does increase the thickness somewhat (but certainly no less than leather cases, etc).  But the ""thickness"" gains you considerable protection.  I have dropped my phone on concrete several times and nary a scratch.  I like the design of this unit as it leaves the keyboard exposed and thus it is easy to type.  The function buttons are under the skin, but easy to press.  "
Silicon Skin Protective for Palm Treo 700w 700p (700W / 700P Black): Cell Phones & Service,4.0,"The protective skin is a bit too thick for some applications (GPS car holder), but does do what is was designed to do. Solid grip, and non-slip. Would be nice if it was not so thick"
Silicon Skin Protective for Palm Treo 700w 700p (700W / 700P Black): Cell Phones & Service,5.0,"I use this all of the time.  It gives good protection, ease of use, and good handling.  Only disadvantage is that you can not keep it on when putting the unit in a vetical dock.  However, this is true of any protective skin.  Outstanding product."
Silicon Skin Protective for Palm Treo 700w 700p (700W / 700P Black): Cell Phones & Service,4.0,"Overall I'm happy with the skin. It fits the Treo 700 very closely. This was custom formed for every curve, bump, and button on the Treo. My one complaint is they advertise it as compatible with the 700w and 700p. I should have paid more attention to the pictures and thought about it. The 700w and p, if you don't know, are almost identical except for the buttons just below the screen. The button layout is the same, but they different icons and purposes. Well, the skin has images on the button covers for the 700w, not the 700p. Not a huge deal, just a slight annoyance. I'm going to see if there's a way to remove these somehow"
USB DATA CABLE for LG VX-8300 / VX-5300 with CD driver !: Cell Phones & Service,4.0,Driver install was easy and Bitpim access works just fine.  The cable I received also charges the phone (VX8300 from Verizon).  
USB DATA CABLE for LG VX-8300 / VX-5300 with CD driver !: Cell Phones & Service,5.0,"I agree with previous reviewers (Gely + ZenCity) regarding this cable.  The price was right, set up was easy, and (with the Bitpim program) you can communicate with your LG VX8300 efficiently.  I loaded my whole Outlook calendar and contacts into the phone, as well as some songs, wallpapers, and ringtones.  Don't waste your money buying and downloading ringtones or music from Verizon's sites (VCast and such); just hook this cable up between computer and phone and load your phone up with the music/tones that you already own"
USB DATA CABLE for LG VX-8300 / VX-5300 with CD driver !: Cell Phones & Service,5.0,"This is not an ""all-in-one"" package.  This is JUST the cable and driver.  You will likely need some type of additional software to actually DO anything with the phone.  Check out a freeware program bitpim for that.  I have a VX8300.  The cable works.  The driver works.  Bitpim works"
USB DATA CABLE for LG VX-8300 / VX-5300 with CD driver !: Cell Phones & Service,5.0,"I ordered this cable (two of them actually) to use on the LG 8300.  The driver disc contains software for the 8300 only not the 5300.  Once loaded, it found the phone easily.  I used bitpim (a free program you can find on the internet)to transfer data to the phone.  The price of the cable was excellent.  I was unable to locate a data cable locally and was happy to find one on Amazon, even though it was only available through a third party.  All in all, I recommend the product to those in need of cables for the LG 8300.  For those wishing to use it on the LG 5300 please be aware there appears to be no driver included for your phone."
USB DATA CABLE for LG VX-8300 / VX-5300 with CD driver !: Cell Phones & Service,4.0,It worked well with my vx8300. However I already had a driver that I knew worked so I did not use the disc. So I cannot comment on the driver disc
USB DATA CABLE for LG VX-8300 / VX-5300 with CD driver !: Cell Phones & Service,5.0,Product is excellent and does all it is supposed to do
Body Glove Scuba II Cellsuit for Motorola V710 Black/Silver: Cell Phones & Service,4.0,"I was very pleased when I got this cell phone case. I was really frustrated with my phone before purchasing this case. I kept on getting the screens dirty every time I made a call. Guess I have oily ears or something. No worries now that I have this case.The things I like about this case:1.I think it looks cool -- which ... ok does mean something to me.2.It feels good - it has kind of a rubber feel and the inside is cloth3. It protects my phone - I have two boys and while they are supposed to not touch ""dads phone"" it has an almost 100% chance of getting dropped sooner or later. 4. Its not bulky.5. Fits the phone 95% perfect.The things I don't like:1.Like the other guy mentioned the clear plastic covers the camera a little but not a big deal, camera is not so hot anyhow.2. Earphone spot is awkward. Functional but not perfect.So the GOOD far far outwieghs the bad.  I have no buyers remorse and after surveying the options for the v710 I still think this is the best"
Body Glove Scuba II Cellsuit for Motorola V710 Black/Silver: Cell Phones & Service,4.0,"Got this a couple weeks ago. The rubber suit covers every bit of the phone so I am confident that I won't be getting any scratched. And it flips open a ok. You can attach the charger and data cable just fine but the ear peice jack seems a little scrunched. You can't access the TF card.There is a strap that goes over the top so your v710 definitely isn't going to fall out.3 minor qualms: The see through plastic has a little glare on it, especially when there is oil between the LCD and the suit. Also, it adds just enough weight that it flips open with a little knock. (noticed this most when having the phone horizontally mounted on my belt). Last, the flap sort of comes into the field of view of the camera. You already know the v710's camera is crap for its specs, but I occasionally have to hold down the little flap. I got used to it real quick"
"Premium Rapid Car Charger with Ic Chip for Palm One Treo 650 / Treo 700 / Treo 700w / Palm Tx / Tungsten E2, T5 / Lifedrive /: Cell Phones & Service",5.0,"I just got this charger yesterday and it feels really nice. It feels solid and professionally made, not some cheap ""import special"". I like the blue LED light instead of the typical red dot.Also, the cord is long enough to talk and charge at the same time and at the same time the coil keeps it out of the way when you have the phone down just charging.The IC chip is important so that you don't overcharge your phone battery and shorten it's life.I would buy again. Great price for a quality charger."
Krusell Elastic Multidapt for Samsung A920- Black: Cell Phones & Service,4.0,"The only problem is that it can only hold the standard battery so your out of luck if you're using the extended battery for your A920 phone. An e-mail to Krusell confirmed this. Other than that, it's a very nice and stylish case for the Samsung A920 phone"
Krusell Elastic Multidapt for Samsung A920- Black: Cell Phones & Service,4.0,"top part of telephone gets loose very often, elastic band apparently looses its elasticity easily"
USB Data Cable for Nokia 3300/ 6170/ 6230/ 6255/ 6255i/ 6256/ 6256i/ 6620/ 6650/ 6680/ 6681/ 6682/ 7600/ 7700/ 9300/ 9500: Cell Phones & Service,5.0,I have a 6255i phone and used the cable to connect to a windows XP home system.  The shippment came extremely quick.  Installation was seemless and the drivers from XP worked just fine and recognized the cable immediately.  Downloaded the Nokie suite software from the Nokia site to work with the cable and phone and that also worked just fine.  Cellphone companies wanted 50 bucks for the same cable.  Use this one you will save money and its the same cable
USB Data Cable for Nokia 3300/ 6170/ 6230/ 6255/ 6255i/ 6256/ 6256i/ 6620/ 6650/ 6680/ 6681/ 6682/ 7600/ 7700/ 9300/ 9500: Cell Phones & Service,5.0,I purchased the cable for my Nokia 6255i. The cable came faster than expected (I find Amazon fulfillment of orders VERY slow). The cable came with the software driver (although I did not need it) and worked great with my already installed Nokia Sync software. Electro Island had the best price by far and the service was excellent. I would definitely use them again
Silicon Skin Protective for PDA Palm Treo 650 700w 700p (9 Color to choose from for each model) (700p Green): Cell Phones & Service,5.0,The silicone protective covering for the Treo was exactly what I wanted and just what I expected it to be.  It fits my Treo 650 perfectly and I couldn't be happier.  I am going to buy another in a different color
